Jaar,Weeknr,Deze_week,Artiest,Titel,Vorige_week,Aantal_weken,Status,Id,Artist_Song,Song_ID
2023	46	37	Flemming & Boef	CHAMPIONS LEAGUE	0	1	NIEUW	20234637
2023	46	38	Di-Rect	OMG IT'S HAPPENING	37	19		20232833
2023	46	39	The Beatles	NOW AND THEN	34	2		20234534
2023	46	40	Rond�	BREAK MY HEART	31	22		20232535
2023	45	1	Tate McRae	GREEDY	1	8		20233817
2023	45	2	Teddy Swims	LOSE CONTROL	2	12		20233433
2023	45	3	Cass�, Raye & D-Block Europe	PRADA	3	12		20233438
2023	45	4	Kenya Grace	STRANGERS	4	9		20233737
2023	45	5	Anne-Marie feat. Shania Twain	UNHEALTHY	5	17		20232932
2023	45	6	Douwe Bob	THIS WORLD IS OUR HOME	9	10		20233638
2023	45	7	Taylor Swift	CRUEL SUMMER	8	8		20233838
2023	45	8	Lost Frequencies	THE FEELING	6	18		20232837
2023	45	9	Suzan & Freek & Claude	VAS-Y (GA MAAR)	7	9		20233715
2023	45	10	Calvin Harris & Sam Smith	DESIRE	12	15		20233133
2023	45	11	Alok & Ava Max	CAR KEYS (AYLA)	11	19		20232739
2023	45	12	Nathan Dawe, Joel Corry & Ella Henderson	0800 HEAVEN	10	20		20232636
2023	45	13	Bebe Rexha & David Guetta	ONE IN A MILLION	14	14		20233236
2023	45	14	Kris Kross Amsterdam, Sera x Conor Maynard	STAY (NEVER LEAVE)	15	5		20234131
2023	45	15	Racoon	NICKEL FOR GOODBYE	16	7		20233938
2023	45	16	Nothing But Thieves	OVERCOME	13	26		20232032
2023	45	17	Son Mieux	TONIGHT	20	4		20234229
2023	45	18	I�igo Quintero	SI NO EST�S	19	5		20234132
2023	45	19	Alok, The Chainsmokers & Mae Stephens	JUNGLE	23	6		20234028
2023	45	20	Bennett	VOIS SUR TON CHEMIN - TECHNO MIX	21	6		20234032
2023	45	21	Marshmello, P!nk & Sting	DREAMING	24	3		20234330
2023	45	22	Zo� Tauran	MONSTER	33	2		20234433
2023	45	23	Dimitri Vegas & Like Mike x David Guetta x Afro Bros (with Akon)	SHE KNOWS	18	15		20233136
2023	45	24	Ofenbach feat. Norma Jean Martine	OVERDRIVE	28	3		20234335
2023	45	25	Luke Combs	FAST CAR	17	10		20233633
2023	45	26	Tyla	WATER	27	5		20234135
2023	45	27	Loreen	IS IT LOVE	36	2		20234436
2023	45	28	Tino Martin & Mart Hoogkamer	HARTSLAG VAN DE STAD	32	5		20234136
2023	45	29	Purple Disco Machine, Duke Dumont & Nothing But Thieves	SOMETHING ON MY MIND	31	4		20234238
2023	45	30	Chef'Special	MIRACLES	25	13		20233335
2023	45	31	Rond�	BREAK MY HEART	22	21		20232535
2023	45	32	Noah Kahan	STICK SEASON	0	1	NIEUW	20234532
2023	45	33	Post Malone	ENOUGH IS ENOUGH	26	4		20234239
2023	45	34	The Beatles	NOW AND THEN	0	1	NIEUW	20234534
2023	45	35	Ed Sheeran	AMERICAN TOWN	39	2		20234439
2023	45	36	Doja Cat	PAINT THE TOWN RED	29	11		20233536
2023	45	37	Di-Rect	OMG IT'S HAPPENING	34	18		20232833
2023	45	38	OneRepublic	RUNAWAY	30	22		20232427
2023	45	39	Post Malone	CHEMICAL	35	29		20231725
2023	45	40	Dua Lipa	DANCE THE NIGHT	38	24		20232228
2023	44	1	Tate McRae	GREEDY	1	7		20233817
2023	44	2	Teddy Swims	LOSE CONTROL	3	11		20233433
2023	44	3	Cass�, Raye & D-Block Europe	PRADA	2	11		20233438
2023	44	4	Kenya Grace	STRANGERS	4	8		20233737
2023	44	5	Anne-Marie feat. Shania Twain	UNHEALTHY	5	16		20232932
2023	44	6	Lost Frequencies	THE FEELING	7	17		20232837
2023	44	7	Suzan & Freek & Claude	VAS-Y (GA MAAR)	6	8		20233715
2023	44	8	Taylor Swift	CRUEL SUMMER	9	7		20233838
2023	44	9	Douwe Bob	THIS WORLD IS OUR HOME	14	9		20233638
2023	44	10	Nathan Dawe, Joel Corry & Ella Henderson	0800 HEAVEN	8	19		20232636
2023	44	11	Alok & Ava Max	CAR KEYS (AYLA)	10	18		20232739
